Date and Time, UTC	        R.A., deg	          Dec, deg	        Az, deg	        Elev, deg	          MJD
2024-11-14 13:39:43.000016	59.823553168652815	51.91685557976583	36.86422784676629	9.371815484652604	60628.56924768537
2024-11-14 13:39:44.000011	59.95864964384633	51.84797169683461	36.88844855980952	9.26834586171948	60628.569259259384
2024-11-14 13:39:45.000005	60.092577010213304	51.779401548710915	36.91246642622338	9.165508472251476	60628.569270833395
2024-11-14 13:39:46.000000	60.22535382818719	51.71114257708392	36.93628434462732	9.063295295678753	60628.56928240741
2024-11-14 13:39:46.999995	60.35699827105647	51.6431922226034	36.95990516728995	8.96169843945177	60628.56929398142
2024-11-14 13:39:47.999989	60.4875281474001	51.57554794681054	36.983331680863465	8.860710143244505	60628.56930555543
2024-11-14 13:39:48.999984	60.61696089204638	51.508207203776614	37.00656663599376	8.76032276714727	60628.56931712944
2024-11-14 13:39:50.000018	60.745318736984494	51.44116478073364	37.0296136416871	8.66052479596195	60628.56932870392
2024-11-14 13:39:51.000013	60.87260809052247	51.374423548846345	37.05247349121382	8.56131686451468	60628.56934027793
2024-11-14 13:39:52.000008	60.998850541093276	51.307978299826914	37.07514970772104	8.46268767168495	60628.56935185194
2024-11-14 13:39:53.000002	61.12406216065427	51.241826538120094	37.09764483805914	8.364630058817268	60628.56936342595
2024-11-14 13:39:53.999997	61.248258700306145	51.175965781365264	37.11996138177504	8.267136981582516	60628.56937499996
2024-11-14 13:39:54.999991	61.37145559507736	51.11039355644808	37.14210179651221	8.17020150636332	60628.569386573974
2024-11-14 13:39:55.999986	61.493667976574194	51.045107407810285	37.16406849140601	8.07381681061848	60628.569398147985
2024-11-14 13:39:56.999981	61.61491067437808	50.980104889015614	37.185863836740715	7.97797617796937	60628.569409722
2024-11-14 13:39:58.000015	61.73520304943275	50.915380973439646	37.20749102325791	7.882669175255579	60628.56942129647
2024-11-14 13:39:59.000010	61.85454967596572	50.85093845133049	37.22895059713023	7.787896963830104	60628.569432870485
2024-11-14 13:40:00.000004	61.97296938963645	50.78677231388619	37.25024567423071	7.69364929416551	60628.569444444496
2024-11-14 13:40:00.999999	62.09047589285978	50.7228801728619	37.27137846146178	7.599919860204605	60628.56945601851
2024-11-14 13:40:01.999994	62.20708262552899	50.65925965972871	37.29235112289715	7.506702455106637	60628.56946759252
2024-11-14 13:40:02.999988	62.32280276537134	50.59590841731356	37.31316578902115	7.413990966602653	60628.56947916653
2024-11-14 13:40:03.999983	62.4376492398111	50.532824108657096	37.33382454919585	7.321779378010787	60628.56949074054
2024-11-14 13:40:05.000018	62.551639293953365	50.470001885266036	37.35433028392708	7.230058083036565	60628.56950231502
2024-11-14 13:40:06.000012	62.66477619715327	50.40744450113236	37.37468335763811	7.138828629329626	60628.56951388903
2024-11-14 13:40:07.000007	62.777076748944616	50.34514712700992	37.39488659000493	7.048081569610464	60628.56952546304
2024-11-14 13:40:08.000001	62.88855292392984	50.28310749592695	37.414941926324445	6.957811248141522	60628.56953703705
